UTC Time;Battery Voltage (V);Engine RPM
0000-00-00T23:43:31;13,3125;3668
0000-00-00T23:43:41;13,1875;3756
0000-00-00T23:43:51;13,3125;3745
0000-00-00T23:44:01;13,1875;3818
0000-00-00T23:44:11;13,25;3848
0000-00-00T23:44:21;13,1875;3435
0000-00-00T23:44:31;13,0625;2139
0000-00-00T23:44:41;13,0625;2316
0000-00-00T23:44:51;13,0625;2289
0000-00-00T23:45:01;12,875;2119
0000-00-00T23:45:11;12,9375;2271
0000-00-00T23:45:21;12,875;2031
0000-00-00T23:45:31;12,875;2398
0000-00-00T23:45:41;12,875;2152
0000-00-00T23:45:51;12,9375;2227
0000-00-00T23:46:01;12,875;2152
0000-00-00T23:46:11;12,8125;1968
0000-00-00T23:46:21;13,0625;4646
0000-00-00T23:46:31;13,1875;4661
0000-00-00T23:46:41;13,1875;4646
0000-00-00T23:46:51;13,25;4681
0000-00-00T23:47:01;13,25;4765
0000-00-00T23:47:11;13,25;4781
0000-00-00T23:47:21;13,25;4838
0000-00-00T23:47:31;13,0625;4847
0000-00-00T23:47:41;13,1875;4819
0000-00-00T23:47:51;13,0625;4726
0000-00-00T23:48:01;13,125;4681
0000-00-00T23:48:11;13,1875;4672
0000-00-00T23:48:21;13,375;4681
0000-00-00T23:48:31;13,125;4704
0000-00-00T23:48:41;13,375;4707
0000-00-00T23:48:51;13,25;4758
0000-00-00T23:49:01;13,375;4763
0000-00-00T23:49:11;13,1875;4786
0000-00-00T23:49:21;13,3125;4809
0000-00-00T23:49:31;13,3125;4494
0000-00-00T23:49:41;13,3125;4350
0000-00-00T23:49:51;13,25;4321
0000-00-00T23:50:01;13,3125;4312
0000-00-00T23:50:11;13,3125;4320
0000-00-00T23:50:21;13,3125;4345
0000-00-00T23:50:31;13,3125;4325
0000-00-00T23:50:41;13,3125;4350
0000-00-00T23:50:51;13,375;4360
0000-00-00T23:51:01;13,5;4416
0000-00-00T23:51:11;13,5625;4393
0000-00-00T23:51:21;13,3125;4389
0000-00-00T23:51:31;13,5;4380
0000-00-00T23:51:41;13,5;4371
0000-00-00T23:51:51;13,375;4410
0000-00-00T23:52:01;13,375;4393
0000-00-00T23:52:11;13,4375;4397
0000-00-00T23:52:21;13,3125;4361
0000-00-00T23:52:31;13,4375;4350
0000-00-00T23:52:41;13,375;4356
0000-00-00T23:52:51;13,375;4337
0000-00-00T23:53:01;13,375;4337
0000-00-00T23:53:11;13,4375;4370
0000-00-00T23:53:21;13,4375;4354
0000-00-00T23:53:31;13,4375;4363
0000-00-00T23:53:41;13,3125;4397
0000-00-00T23:53:51;13,4375;4406
0000-00-00T23:54:01;13,4375;4418
0000-00-00T23:54:11;13,4375;4416
0000-00-00T23:54:21;13,375;4389
0000-00-00T23:54:31;13,375;4455
0000-00-00T23:54:41;13,5;4459
0000-00-00T23:54:51;13,5;4433
0000-00-00T23:55:01;13,375;4410
0000-00-00T23:55:11;13,4375;4393
0000-00-00T23:55:21;13,4375;4419
0000-00-00T23:55:31;13,5;4393
0000-00-00T23:55:41;13,3125;4433
0000-00-00T23:55:51;13,4375;4433
0000-00-00T23:56:01;13,375;4345
0000-00-00T23:56:11;13,5;4341
0000-00-00T23:56:21;13,4375;4316
0000-00-00T23:56:31;13,375;4350
0000-00-00T23:56:41;13,375;4328
0000-00-00T23:56:51;13,4375;4358
0000-00-00T23:57:01;13,4375;4316
0000-00-00T23:57:11;13,4375;4347
0000-00-00T23:57:21;13,375;4334
0000-00-00T23:57:31;13,4375;4354
0000-00-00T23:57:41;13,5;4464
0000-00-00T23:57:51;13,4375;4443
0000-00-00T23:58:01;13,5;4477
0000-00-00T23:58:11;13,4375;4402
0000-00-00T23:58:21;13,5;4439
0000-00-00T23:58:31;13,5;4451
0000-00-00T23:58:41;13,375;4441
0000-00-00T23:58:51;13,1875;4448
0000-00-00T23:59:01;13,3125;4354
0000-00-00T23:59:11;13,1875;4324
0000-00-00T23:59:21;13,25;4363
0000-00-00T23:59:31;13,25;4397
0000-00-00T23:59:41;13,3125;4379
0000-00-00T23:59:51;13,25;4376
0000-00-00T00:00:01;13,25;4529
0000-00-00T00:00:11;13,25;4287
0000-00-00T00:00:21;13,25;4233
0000-00-00T00:00:31;13,25;4291
0000-00-00T00:00:41;13,3125;4282
0000-00-00T00:00:51;13,25;4294
0000-00-00T00:01:01;13,375;4270
0000-00-00T00:01:11;13,25;4281
0000-00-00T00:01:21;13,125;4380
0000-00-00T00:01:31;13,3125;4464
0000-00-00T00:01:41;13,25;4494
0000-00-00T00:01:51;13,1875;4542
0000-00-00T00:02:01;13,1875;4519
0000-00-00T00:02:11;13,125;4551
0000-00-00T00:02:21;13,1875;4409
0000-00-00T00:02:31;13,1875;4416
0000-00-00T00:02:41;13,3125;4477
0000-00-00T00:02:51;13,25;4491
0000-00-00T00:03:01;13,1875;4481
0000-00-00T00:03:11;13,3125;4496
0000-00-00T00:03:21;13,25;4460
0000-00-00T00:03:31;13,1875;4494
0000-00-00T00:03:41;13,25;4542
0000-00-00T00:03:51;13,3125;4603
0000-00-00T00:04:01;13,3125;4613
0000-00-00T00:04:11;13,25;4628
0000-00-00T00:04:21;13,125;4410
0000-00-00T00:04:31;13,25;4299
0000-00-00T00:04:41;13,25;4354
0000-00-00T00:04:51;13,375;4307
0000-00-00T00:05:01;13,1875;4299
0000-00-00T00:05:11;13,3125;4320
0000-00-00T00:05:21;13,25;4195
0000-00-00T00:05:31;13,1875;4199
0000-00-00T00:05:41;13,1875;4220
0000-00-00T00:05:51;13,3125;4170
0000-00-00T00:06:01;13,1875;4173
0000-00-00T00:06:11;13,3125;4145
0000-00-00T00:06:21;13,1875;4119
0000-00-00T00:06:31;13,25;4146
0000-00-00T00:06:41;13,3125;4120
0000-00-00T00:06:51;13,1875;4088
0000-00-00T00:07:01;13,25;4132
0000-00-00T00:07:11;13,3125;4245
0000-00-00T00:07:21;13,25;4246
0000-00-00T00:07:31;13,25;4218
0000-00-00T00:07:41;13,3125;4212
0000-00-00T00:07:51;13,1875;4316
0000-00-00T00:08:01;13,0625;4337
0000-00-00T00:08:11;13,1875;4376
0000-00-00T00:08:21;13,25;4464
0000-00-00T00:08:31;13,1875;4519
0000-00-00T00:08:41;13,1875;4627
0000-00-00T00:08:51;13,25;4441
0000-00-00T00:09:01;13,125;4320
0000-00-00T00:09:11;13,1875;4440
0000-00-00T00:09:21;13,3125;4375
0000-00-00T00:09:31;13,0625;4274
0000-00-00T00:09:41;13,25;4228
0000-00-00T00:09:51;13,25;4320
0000-00-00T00:10:01;13,25;4203
0000-00-00T00:10:11;13,25;4268
0000-00-00T00:10:21;13,0625;4320
0000-00-00T00:10:31;13,3125;4334
0000-00-00T00:10:41;13,25;4316
0000-00-00T00:10:51;13,1875;4371
0000-00-00T00:11:01;13,3125;4389
0000-00-00T00:11:11;13,375;4316
0000-00-00T00:11:21;13,25;4384
0000-00-00T00:11:31;13,1875;4363
0000-00-00T00:11:41;13,25;4384
0000-00-00T00:11:51;13,3125;4384
0000-00-00T00:12:01;13,125;4371
0000-00-00T00:12:11;13,25;4350
0000-00-00T00:12:21;13,1875;4341
0000-00-00T00:12:31;13,3125;4333
0000-00-00T00:12:41;13,3125;4367
0000-00-00T00:12:51;13,125;4307
0000-00-00T00:13:01;13,1875;4363
0000-00-00T00:13:11;13,25;4338
0000-00-00T00:13:21;13,1875;4320
0000-00-00T00:13:31;13,125;4262
0000-00-00T00:13:41;13,125;4397
0000-00-00T00:13:51;13,125;4419
0000-00-00T00:14:01;13,1875;4443
0000-00-00T00:14:11;13,375;4316
0000-00-00T00:14:21;13,3125;4358
0000-00-00T00:14:31;13,3125;4295
0000-00-00T00:14:41;13,1875;4324
0000-00-00T00:14:51;13,1875;4341
0000-00-00T00:15:01;13,125;4333
0000-00-00T00:15:11;13,1875;4320
0000-00-00T00:15:21;13,3125;4291
0000-00-00T00:15:31;13,25;4307
0000-00-00T00:15:41;13,25;4324
0000-00-00T00:15:51;13,1875;4229
0000-00-00T00:16:01;13,25;4272
0000-00-00T00:16:11;13,25;4262
0000-00-00T00:16:21;13,25;4254
0000-00-00T00:16:31;13,25;4237
0000-00-00T00:16:41;13,3125;4237
0000-00-00T00:16:51;13,3125;4279
0000-00-00T00:17:01;13,125;4289
0000-00-00T00:17:11;13,1875;4285
0000-00-00T00:17:21;13,3125;4320
0000-00-00T00:17:31;13,25;4268
0000-00-00T00:17:41;13,25;4358
0000-00-00T00:17:51;13,3125;4333
0000-00-00T00:18:01;13,375;4352
0000-00-00T00:18:11;13,1875;4430
0000-00-00T00:18:21;13,25;4451
0000-00-00T00:18:31;13,1875;4393
0000-00-00T00:18:41;13,25;4426
0000-00-00T00:18:51;13,25;4333
0000-00-00T00:19:01;13,1875;4345
0000-00-00T00:19:11;13,3125;4312
0000-00-00T00:19:21;13,3125;4268
0000-00-00T00:19:31;13,25;4433
0000-00-00T00:19:41;13,25;4419
0000-00-00T00:19:51;13,25;4468
0000-00-00T00:20:01;13,125;4492
0000-00-00T00:20:11;13,25;4460
0000-00-00T00:20:21;13,25;4422
0000-00-00T00:20:31;13,1875;4482
0000-00-00T00:20:41;13,25;4433
0000-00-00T00:20:51;13,25;4447
0000-00-00T00:21:01;13,1875;4490
0000-00-00T00:21:11;13,375;4397
0000-00-00T00:21:21;13,25;4419
0000-00-00T00:21:31;13,3125;4430
0000-00-00T00:21:41;13,125;4426
0000-00-00T00:21:51;13,25;4438
0000-00-00T00:22:01;13,3125;4363
0000-00-00T00:22:11;13,125;4303
0000-00-00T00:22:21;13,25;4389
0000-00-00T00:22:31;13,3125;4424
0000-00-00T00:22:41;13,3125;4726
0000-00-00T00:22:51;13,25;4312
0000-00-00T00:23:01;13,25;4363
0000-00-00T00:23:11;13,1875;4491
0000-00-00T00:23:21;13,3125;4384
0000-00-00T00:23:31;13,3125;4376
0000-00-00T00:23:41;13,3125;4384
0000-00-00T00:23:51;13,125;4538
0000-00-00T00:24:01;13,1875;4376
0000-00-00T00:24:11;13,25;4328
0000-00-00T00:24:21;13,1875;4307
0000-00-00T00:24:31;13,375;4326
0000-00-00T00:24:41;13,1875;4332
0000-00-00T00:24:51;13,4375;4320
0000-00-00T00:25:01;13,125;4324
0000-00-00T00:25:11;13,25;4303
0000-00-00T00:25:21;13,25;4276
0000-00-00T00:25:31;13,125;4321
0000-00-00T00:25:41;13,3125;4347
0000-00-00T00:25:51;13,1875;4405
0000-00-00T00:26:01;13,3125;4312
0000-00-00T00:26:11;13,1875;4364
0000-00-00T00:26:21;13,25;4337
0000-00-00T00:26:31;13,1875;4320
0000-00-00T00:26:41;13,25;4320
0000-00-00T00:26:51;13,1875;4259
0000-00-00T00:27:01;13,25;4278
0000-00-00T00:27:11;13,25;4161
0000-00-00T00:27:21;13,4375;4165
0000-00-00T00:27:31;13,1875;4328
0000-00-00T00:27:41;13,1875;4477
0000-00-00T00:27:51;13,25;4174
0000-00-00T00:28:01;13,25;4110
0000-00-00T00:28:11;13,1875;4157
0000-00-00T00:28:21;13,25;4170
0000-00-00T00:28:31;13,25;4173
0000-00-00T00:28:41;13,125;4120
0000-00-00T00:28:51;13,25;4178
0000-00-00T00:29:01;13,25;4188
0000-00-00T00:29:11;13,3125;4132
0000-00-00T00:29:21;13,25;4126
0000-00-00T00:29:31;13,3125;4158
0000-00-00T00:29:41;13,25;4161
0000-00-00T00:29:51;13,25;4064
0000-00-00T00:30:01;13,125;3596
0000-00-00T00:30:11;13,25;3770
0000-00-00T00:30:21;13,125;3758
0000-00-00T00:30:31;13,3125;3646
0000-00-00T00:30:41;13,1875;3750
0000-00-00T00:30:51;13,1875;3724
0000-00-00T00:31:01;13,125;3720
0000-00-00T00:31:11;13,25;3694
0000-00-00T00:31:21;13,375;3672
0000-00-00T00:31:31;13,1875;3690
0000-00-00T00:31:41;13,1875;3724
0000-00-00T00:31:51;13,25;3534
0000-00-00T00:32:01;13,1875;3565
0000-00-00T00:32:11;13,1875;3586
0000-00-00T00:32:21;13,25;3650
0000-00-00T00:32:31;13,25;3618
0000-00-00T00:32:41;13,375;3781
0000-00-00T00:32:51;13,25;3754
0000-00-00T00:33:01;13,25;3774
0000-00-00T00:33:11;13,25;3763
0000-00-00T00:33:21;13,1875;3746
0000-00-00T00:33:31;13,25;3829
0000-00-00T00:33:41;13,3125;3803
0000-00-00T00:33:51;13,25;3507
0000-00-00T00:34:01;13,25;2436
0000-00-00T00:34:11;13,1875;2518
0000-00-00T00:34:21;13,1875;2467
0000-00-00T00:34:31;13,25;2599
0000-00-00T00:34:41;13,1875;2836
0000-00-00T00:34:51;13,25;2637
0000-00-00T00:35:01;13,1875;2381
0000-00-00T00:35:11;13,1875;2572
0000-00-00T00:35:21;13,25;2745
0000-00-00T00:35:31;13,3125;3217
0000-00-00T00:35:41;13,0625;1943
0000-00-00T00:35:51;13;1779
0000-00-00T00:36:01;12,875;1778
0000-00-00T00:36:11;13,0625;2409
0000-00-00T00:36:21;13,0625;2210
0000-00-00T00:36:31;13,125;1982
0000-00-00T00:36:41;13,25;2324
0000-00-00T00:36:51;13,0625;1637
0000-00-00T00:37:01;13,125;1678
0000-00-00T00:37:11;13,1875;2285
0000-00-00T00:37:21;13,25;2160
0000-00-00T00:37:31;13,3125;2318
0000-00-00T00:37:41;13,1875;1820
0000-00-00T00:37:51;13,1875;1827
0000-00-00T00:38:01;13,25;1832
0000-00-00T00:38:11;13,1875;572
0000-00-00T00:38:12;13,1875;572
0000-00-00T00:38:13;13,1875;0
0000-00-00T00:38:23;13,125;0
0000-00-00T00:38:33;13,125;0
0000-00-00T00:00:05;13,125;0
0000-00-00T00:00:15;13,125;0
0000-00-00T00:00:25;13,0625;0
0000-00-00T00:00:35;13,0625;0
0000-00-00T00:00:05;13,0625;0
0000-00-00T00:00:15;13,0625;0
0000-00-00T00:00:25;12,9375;0
0000-00-00T00:00:35;13;0
0000-00-00T00:00:45;12,9375;0
0000-00-00T00:00:55;12,9375;0
0000-00-00T00:01:05;12,9375;0
0000-00-00T00:01:15;12,9375;0
0000-00-00T00:01:24;11;1500
0000-00-00T00:01:32;12,8125;2089
0000-00-00T00:01:42;12,875;2115
0000-00-00T00:01:52;12,9375;2119
0000-00-00T00:02:02;13,3125;2135
0000-00-00T00:02:12;13,375;2154
0000-00-00T00:02:22;13,4375;2166
0000-00-00T00:02:32;13,4375;2181
0000-00-00T18:11:04;13,4375;2210
0000-00-00T18:11:14;13,3125;2227
0000-00-00T18:11:24;13,375;2240
0000-00-00T18:11:34;13,375;2227
0000-00-00T18:11:44;13,4375;2236
0000-00-00T18:11:54;13,3125;2230
0000-00-00T18:12:04;13,375;2196
0000-00-00T18:12:14;13,375;2223
0000-00-00T18:12:24;13,3125;2218
0000-00-00T18:12:34;13,4375;2220
0000-00-00T18:12:44;13,4375;2232
0000-00-00T18:12:54;13,375;2241
0000-00-00T18:13:04;13,375;2230
0000-00-00T18:13:14;13,375;2232
0000-00-00T18:13:24;13,375;2241
0000-00-00T18:13:34;13,25;2523
0000-00-00T18:13:44;13,3125;1610
0000-00-00T18:13:54;13,5625;3237
0000-00-00T18:14:04;13,3125;1998
0000-00-00T18:14:14;13,4375;2052
0000-00-00T18:14:24;13,3125;2075
0000-00-00T18:14:34;13,4375;2071
0000-00-00T18:14:44;13,4375;1966
0000-00-00T18:14:54;13,5;1846
0000-00-00T18:15:04;13,3125;1866
0000-00-00T18:15:14;13,4375;1883
0000-00-00T18:15:24;13,375;1834
0000-00-00T18:15:34;13,4375;2632
0000-00-00T18:15:44;13,375;2976
0000-00-00T18:15:54;13,375;2994
0000-00-00T18:16:04;13,4375;3000
0000-00-00T18:16:14;13,4375;3015
0000-00-00T18:16:24;13,375;2972
0000-00-00T18:16:34;13,375;3062
0000-00-00T18:16:44;13,3125;3087
0000-00-00T18:16:54;13,5;3000
0000-00-00T18:17:04;13,4375;2986
0000-00-00T18:17:14;13,4375;3012
0000-00-00T18:17:24;13,375;3014
0000-00-00T18:17:34;13,4375;3724
0000-00-00T18:17:44;13,375;3994
0000-00-00T18:17:54;13,5625;3936
0000-00-00T18:18:04;13,3125;3934
0000-00-00T18:18:14;13,5625;3990
0000-00-00T18:18:24;13,375;1687
0000-00-00T18:18:34;13,25;1763
0000-00-00T18:18:44;13,25;1757
0000-00-00T18:18:54;13,25;1743
0000-00-00T18:19:04;13,1875;1731
0000-00-00T18:19:14;13,1875;1703
0000-00-00T18:19:24;13,125;1688
0000-00-00T18:19:34;13,125;1717
0000-00-00T18:19:44;13,3125;2246
0000-00-00T18:19:54;13,1875;1794
0000-00-00T18:20:04;13,1875;1734
0000-00-00T18:20:14;13,0625;1748
0000-00-00T18:20:24;13,125;1773
0000-00-00T18:20:34;13,125;1740
0000-00-00T18:20:44;13,0625;1765
0000-00-00T18:20:54;13;1752
0000-00-00T18:21:04;13,125;1754
0000-00-00T18:21:14;13,0625;1747
0000-00-00T18:21:24;13,0625;1748
0000-00-00T18:21:34;13,0625;1752
0000-00-00T18:21:44;13,125;1754
0000-00-00T18:21:54;13,1875;3661
0000-00-00T18:22:04;13,3125;4650
0000-00-00T18:22:14;13,375;4642
0000-00-00T18:22:24;13,4375;4623
0000-00-00T18:22:34;13,4375;4632
0000-00-00T18:22:44;13,3125;4620
0000-00-00T18:22:54;13,5625;4619
0000-00-00T18:23:04;13,5625;4665
0000-00-00T18:23:14;13,375;4688
0000-00-00T18:23:24;13,375;4659
0000-00-00T18:23:34;13,5;4655
0000-00-00T18:23:44;13,5;4695
0000-00-00T18:23:54;13,375;4628
0000-00-00T18:24:04;13,375;4451
0000-00-00T18:24:14;13,375;4596
0000-00-00T18:24:24;13,4375;4464
0000-00-00T18:24:34;13,375;4433
0000-00-00T18:24:44;13,375;4512
0000-00-00T18:24:54;13,375;4482
0000-00-00T18:25:04;13,375;4376
0000-00-00T18:25:14;13,3125;4415
0000-00-00T18:25:24;13,375;4336
0000-00-00T18:25:34;13,4375;4446
0000-00-00T18:25:44;13,375;4430
0000-00-00T18:25:54;13,5;4528
0000-00-00T18:26:04;13,375;4537
0000-00-00T18:26:14;13,4375;4426
0000-00-00T18:26:24;13,5;4393
0000-00-00T18:26:34;13,625;4428
0000-00-00T18:26:44;13,375;4337
0000-00-00T18:26:54;13,4375;4320
0000-00-00T18:27:04;13,4375;4404
0000-00-00T18:27:14;13,5;4383
0000-00-00T18:27:24;13,4375;4363
0000-00-00T18:27:34;13,375;4178
0000-00-00T18:27:44;13,5;4341
0000-00-00T18:27:54;13,375;4367
0000-00-00T18:28:04;13,3125;4452
0000-00-00T18:28:14;13,4375;4665
0000-00-00T18:28:24;13,4375;4529
0000-00-00T18:28:34;13,4375;4245
0000-00-00T18:28:44;13,4375;4182
0000-00-00T18:28:54;13,5;4254
0000-00-00T18:29:04;13,4375;4295
0000-00-00T18:29:14;13,4375;4303
0000-00-00T18:29:24;13,3125;4371
0000-00-00T18:29:34;13,4375;4380
0000-00-00T18:29:44;13,5625;4333
0000-00-00T18:29:54;13,375;4358
0000-00-00T18:30:04;13,375;4295
0000-00-00T18:30:14;13,375;4437
0000-00-00T18:30:24;13,4375;4468
0000-00-00T18:30:34;13,5;4376
0000-00-00T18:30:44;13,375;4502
0000-00-00T18:30:54;13,5;4384
0000-00-00T18:31:04;13,4375;4242
0000-00-00T18:31:14;13,5;4345
0000-00-00T18:31:24;13,5625;4401
0000-00-00T18:31:34;13,375;4369
0000-00-00T18:31:44;13,4375;4403
0000-00-00T18:31:54;13,375;4416
0000-00-00T18:32:04;13,5;4270
0000-00-00T18:32:14;13,5;4380
0000-00-00T18:32:24;13,5625;4512
0000-00-00T18:32:34;13,5625;4749
0000-00-00T18:32:44;13,4375;4767
0000-00-00T18:32:54;13,375;4679
0000-00-00T18:33:04;13,4375;4704
0000-00-00T18:33:14;13,375;4683
0000-00-00T18:33:24;13,4375;2321
0000-00-00T18:33:34;13,4375;2341
0000-00-00T18:33:44;13,4375;2250
0000-00-00T18:33:54;13,5;2318
0000-00-00T18:34:04;13,4375;2288
0000-00-00T18:34:14;13,4375;2923
0000-00-00T18:34:24;13,5;4120
0000-00-00T18:34:34;13,375;4459
0000-00-00T18:34:44;13,375;4424
0000-00-00T18:34:54;13,375;4341
0000-00-00T18:35:04;13,5625;4380
0000-00-00T18:35:14;13,5;4341
0000-00-00T18:35:24;13,4375;4372
0000-00-00T18:35:34;13,5;4435
0000-00-00T18:35:44;13,5;4352
0000-00-00T18:35:54;13,4375;4274
0000-00-00T18:36:04;13,375;4312
0000-00-00T18:36:14;13,375;4372
0000-00-00T18:36:24;13,4375;4397
0000-00-00T18:36:34;13,375;4354
0000-00-00T18:36:44;13,4375;4402
0000-00-00T18:36:54;13,4375;4426
0000-00-00T18:37:04;13,3125;4455
0000-00-00T18:37:14;13,5;4393
0000-00-00T18:37:24;13,4375;4397
0000-00-00T18:37:34;13,4375;4505
0000-00-00T18:37:44;13,5625;4405
0000-00-00T18:37:54;13,4375;4363
0000-00-00T18:38:04;13,5;4405
0000-00-00T18:38:14;13,5;4426
0000-00-00T18:38:24;13,4375;4439
0000-00-00T18:38:34;13,5625;4459
0000-00-00T18:38:44;13,5;4455
0000-00-00T18:38:54;13,375;4328
0000-00-00T18:39:04;13,375;4242
0000-00-00T18:39:14;13,5;4291
0000-00-00T18:39:24;13,4375;4278
0000-00-00T18:39:34;13,375;4303
0000-00-00T18:39:44;13,5;4361
0000-00-00T18:39:54;13,5;4298
0000-00-00T18:40:04;13,4375;4303
0000-00-00T18:40:14;13,5;4450
0000-00-00T18:40:24;13,375;4291
0000-00-00T18:40:34;13,4375;4307
0000-00-00T18:40:44;13,375;4291
0000-00-00T18:40:54;13,375;4358
0000-00-00T18:41:04;13,3125;4287
0000-00-00T18:41:14;13,4375;4212
0000-00-00T18:41:24;13,375;4165
0000-00-00T18:41:34;13,4375;4272
0000-00-00T18:41:44;13,4375;4345
0000-00-00T18:41:54;13,4375;4402
0000-00-00T18:42:04;13,4375;4500
0000-00-00T18:42:14;13,4375;4376
0000-00-00T18:42:24;13,4375;4459
0000-00-00T18:42:34;13,4375;4337
0000-00-00T18:42:44;13,5625;4278
0000-00-00T18:42:54;13,5;4221
0000-00-00T18:43:04;13,4375;4242
0000-00-00T18:43:14;13,375;4224
0000-00-00T18:43:24;13,4375;4212
0000-00-00T18:43:34;13,375;4278
0000-00-00T18:43:44;13,5;4225
0000-00-00T18:43:54;13,375;4189
0000-00-00T18:44:04;13,4375;4209
0000-00-00T18:44:14;13,4375;4263
0000-00-00T18:44:24;13,375;4295
0000-00-00T18:44:34;13,4375;4279
0000-00-00T18:44:44;13,4375;3920
0000-00-00T18:44:54;13,4375;4122
0000-00-00T18:45:04;13,5625;4017
0000-00-00T18:45:14;13,5;3964
0000-00-00T18:45:24;13,4375;3765
0000-00-00T18:45:34;13,4375;3678
0000-00-00T18:45:44;13,375;3678
0000-00-00T18:45:54;13,375;3660
0000-00-00T18:46:04;13,4375;3661
0000-00-00T18:46:14;13,375;3694
0000-00-00T18:46:24;13,5;3686
0000-00-00T18:46:34;13,4375;3697
0000-00-00T18:46:44;13,5;3675
0000-00-00T18:46:54;13,375;3689
0000-00-00T18:47:04;13,5;3712
0000-00-00T18:47:14;13,375;3720
0000-00-00T18:47:24;13,3125;3717
0000-00-00T18:47:34;13,3125;3672
0000-00-00T18:47:44;13,25;3688
0000-00-00T18:47:54;13,1875;3569
0000-00-00T18:48:04;13,3125;3590
0000-00-00T18:48:14;13,1875;3521
0000-00-00T18:48:24;13,3125;3227
0000-00-00T18:48:34;13,25;2810
0000-00-00T18:48:44;13,25;2819
0000-00-00T18:48:54;13,125;2214
0000-00-00T18:49:04;13,25;2885
0000-00-00T18:49:14;13,1875;2748
0000-00-00T18:49:24;13,1875;2234
0000-00-00T18:49:34;13;1972
0000-00-00T18:49:44;12,9375;2009
0000-00-00T18:49:54;13,0625;2510
0000-00-00T18:50:04;13,1875;2801
0000-00-00T18:50:14;13,25;3292
0000-00-00T18:50:24;13,25;3311
0000-00-00T18:50:34;13,25;3308
0000-00-00T18:50:44;13,25;3299
0000-00-00T18:50:54;13,25;3034
0000-00-00T18:51:04;13,1875;2877
0000-00-00T18:51:14;13,25;2866
0000-00-00T18:51:24;13,25;2557
0000-00-00T18:51:34;13,125;2175
0000-00-00T18:51:44;13;1978
0000-00-00T18:51:54;12,9375;1834
0000-00-00T18:52:04;12,875;1776
0000-00-00T18:52:14;12,9375;1768
0000-00-00T18:52:24;13;1783
0000-00-00T18:52:34;13,125;1761
0000-00-00T18:52:44;13,0625;1752
0000-00-00T18:52:54;13,1875;1970
0000-00-00T18:53:04;13,1875;1982
0000-00-00T18:53:14;13,1875;1962
0000-00-00T18:53:24;13,1875;1954
0000-00-00T18:53:34;13,1875;1962
0000-00-00T18:53:44;13,125;1929
0000-00-00T18:53:54;13,125;1741
0000-00-00T18:54:04;13,1875;1764
0000-00-00T18:54:14;13,3125;2334
0000-00-00T18:54:24;13,3125;2318
0000-00-00T18:54:34;13,25;1720
0000-00-00T18:54:44;13,1875;1698
0000-00-00T18:54:54;13,1875;1703
0000-00-00T18:55:04;13,1875;1541
0000-00-00T18:55:07;13,1875;0
0000-00-00T18:55:08;13,1875;0
0000-00-00T00:00:05;13,125;0
0000-00-00T00:00:05;13,0625;0
0000-00-00T18:09:50;12,875;0
0000-00-00T18:10:00;12,8125;0
0000-00-00T18:10:10;12,8125;0
0000-00-00T18:10:20;12,75;0
0000-00-00T18:10:30;12,6875;0
0000-00-00T18:10:40;12,875;0
0000-00-00T18:10:50;12,9375;0
0000-00-00T18:11:00;12,9375;0
0000-00-00T18:11:10;12,9375;0
0000-00-00T18:11:13;10,0625;668
0000-00-00T18:11:14;11,3125;2250
0000-00-00T18:11:18;12,75;2177
0000-00-00T18:11:20;12,75;2040
0000-00-00T18:11:22;12,8125;2105
0000-00-00T18:11:32;12,875;2379
0000-00-00T18:11:42;13,3125;2236
0000-00-00T18:11:52;13,375;2219
0000-00-00T18:12:02;13,375;2232
0000-00-00T18:12:10;13,3125;2278
0000-00-00T18:12:20;13,375;2262
0000-00-00T18:12:30;13,375;2262
0000-00-00T18:12:40;13,4375;2171
0000-00-00T18:12:50;13,375;2133
0000-00-00T18:13:00;13,3125;2173
0000-00-00T18:13:10;13,3125;2109
0000-00-00T18:13:20;13,375;2040
0000-00-00T18:13:30;13,3125;1992
0000-00-00T18:13:40;13,3125;2002
0000-00-00T18:13:50;13,375;1986
0000-00-00T18:14:00;13,375;1926
0000-00-00T18:14:10;13,375;1991
0000-00-00T18:14:20;13,4375;2119
0000-00-00T18:14:30;13,375;1993
0000-00-00T18:14:40;13,375;2042
0000-00-00T18:14:50;13,4375;1905
0000-00-00T18:15:00;13,375;1777
0000-00-00T18:15:10;13,5625;2201
0000-00-00T18:15:20;13,5;2278
0000-00-00T18:15:30;13,4375;1937
0000-00-00T18:15:40;13,3125;1269
0000-00-00T18:15:50;13,4375;2759
0000-00-00T18:16:00;13,375;2199
0000-00-00T18:16:10;13,4375;2160
0000-00-00T18:16:20;13,25;1750
0000-00-00T18:16:30;13,5;3075
0000-00-00T18:16:40;13,375;3066
0000-00-00T18:16:50;13,375;3044
0000-00-00T18:17:00;13,4375;3020
0000-00-00T18:17:10;13,4375;3000
0000-00-00T18:17:20;13,3125;3017
0000-00-00T18:17:30;13,4375;3034
0000-00-00T18:17:40;13,4375;2993
0000-00-00T18:17:50;13,3125;3043
0000-00-00T18:18:00;13,375;3055
0000-00-00T18:18:10;13,5;3047
0000-00-00T18:18:20;13,375;3069
0000-00-00T18:18:30;13,4375;3072
0000-00-00T18:18:40;13,5;3060
0000-00-00T18:18:50;13,375;3162
0000-00-00T18:19:00;13,4375;3252
0000-00-00T18:19:10;13,4375;3255
